Date,Close/Last,Volume,Open,High,Low
06/10/2022,$32.2725,11830196,$31.50,$32.9825,$30.785
06/09/2022,$32.245,13135252,$34.6975,$34.975,$31.835
06/08/2022,$34.6825,24473520,$35.3475,$38.25,$33.9575
06/07/2022,$36.625,24967468,$32.50,$37.4725,$31.5813
06/06/2022,$32.025,9532920,$33.825,$34.0262,$31.7625
06/03/2022,$33.425,18234452,$32.50,$34.525,$31.0584
06/02/2022,$33.50,27918764,$29.75,$34.125,$28.89
06/01/2022,$30.35,14991732,$30.705,$32.3975,$29.2525
05/31/2022,$31.185,19084328,$34.3025,$34.9825,$30.13
05/27/2022,$34.3025,30045076,$35.25,$35.925,$31.75
05/26/2022,$32.115,57892320,$29.00,$37.115,$28.675
05/25/2022,$28.7925,40060000,$22.535,$28.8684,$22.535
05/24/2022,$22.2875,8879480,$23.5125,$23.55,$21.675
05/23/2022,$24.0325,6993924,$24.1425,$24.32,$22.875
05/20/2022,$23.915,9972096,$24.9525,$25.6025,$22.4375
05/19/2022,$24.7975,12720540,$22.805,$25.4945,$22.54
05/18/2022,$22.87,11560128,$24.095,$24.96,$22.5428
05/17/2022,$25.095,10444948,$23.475,$25.095,$22.80
05/16/2022,$22.95,11582124,$24.70,$24.7937,$22.695
05/13/2022,$24.5975,23930864,$24.75,$26.6939,$23.76
05/12/2022,$22.3925,40139760,$20.76,$27.015,$19.4425
05/11/2022,$20.3325,16681372,$23.3675,$23.8175,$20.00
05/10/2022,$23.375,16603212,$25.745,$26.515,$22.00
05/09/2022,$24.6975,13264936,$27.695,$27.695,$24.52
05/06/2022,$28.675,7161632,$29.32,$30.14,$27.5575
05/05/2022,$29.7825,7015448,$30.985,$31.1696,$28.78
05/04/2022,$31.77,6651292,$29.8025,$31.9375,$28.93
05/03/2022,$30.1075,7312684,$29.62,$31.1084,$28.605
05/02/2022,$29.8925,10171944,$30.9125,$31.3475,$28.175
04/29/2022,$31.2675,5143420,$31.825,$32.7225,$30.7525
04/28/2022,$32.3275,7084892,$32.57,$33.1508,$30.125
04/27/2022,$32.46,5223496,$31.8175,$33.17,$31.146
04/26/2022,$31.90,6182896,$33.91,$34.20,$31.5409
04/25/2022,$33.9875,6139116,$33.8525,$34.9275,$33.321
04/22/2022,$34.555,6278432,$35.6375,$36.575,$33.8875
04/21/2022,$35.39,6737468,$37.50,$38.28,$34.9775
04/20/2022,$37.2125,4648012,$38.00,$38.0825,$36.6625
04/19/2022,$38.1175,9416676,$35.7125,$38.245,$34.9649
04/18/2022,$35.365,9871124,$37.50,$37.81,$34.31
04/14/2022,$37.6925,10002332,$37.3175,$39.125,$36.805
04/13/2022,$37.675,8032900,$36.025,$38.0325,$35.505
04/12/2022,$36.2175,7996544,$36.625,$38.0625,$35.4162
04/11/2022,$36.7325,9811916,$35.76,$37.055,$35.1525
04/08/2022,$36.5475,10371516,$37.2725,$37.6777,$35.5075
04/07/2022,$37.50,15311388,$38.5275,$39.175,$35.3925
04/06/2022,$39.16,16267832,$37.7525,$39.8218,$37.425
04/05/2022,$38.3975,15825264,$42.00,$42.1075,$38.00
04/04/2022,$42.6825,18560308,$41.745,$43.31,$39.1275
04/01/2022,$41.25,52758240,$47.225,$47.4422,$38.815
03/31/2022,$41.645,44968920,$40.775,$43.9363,$39.6275
03/30/2022,$41.7125,36676744,$43.75,$45.8342,$41.25
03/29/2022,$44.975,72045960,$47.06,$49.8525,$40.75
03/28/2022,$47.3975,65266080,$37.995,$47.71,$37.8862
03/25/2022,$37.9875,53535480,$35.01,$39.54,$34.55
03/24/2022,$35.5975,36400600,$33.5037,$35.87,$31.69
03/23/2022,$35.25,98399360,$32.50,$37.7325,$31.6375
03/22/2022,$30.785,60068920,$23.85,$31.4475,$23.6125
03/21/2022,$23.55,15812448,$22.50,$24.8498,$22.44
03/18/2022,$22.6975,35688376,$19.935,$24.3625,$19.725
03/17/2022,$21.925,13796480,$21.275,$22.395,$20.8625
03/16/2022,$21.715,10615712,$21.2775,$22.5025,$20.50
03/15/2022,$20.66,14115192,$20.525,$21.89,$19.67
03/14/2022,$19.5275,18134456,$23.3575,$23.58,$19.395
03/11/2022,$23.1725,8822152,$25.665,$25.725,$23.1725
03/10/2022,$25.14,5581868,$25.98,$26.0143,$24.5628
03/09/2022,$26.3025,5598388,$26.745,$27.215,$25.875
03/08/2022,$25.7525,8536116,$25.2575,$27.2475,$24.2715
03/07/2022,$24.8375,12591460,$28.75,$28.75,$24.0256
03/04/2022,$27.915,5920052,$29.5025,$30.1275,$27.6453
03/03/2022,$29.6025,4382408,$30.74,$30.935,$29.3075
03/02/2022,$30.4925,5242600,$29.875,$30.6675,$29.0928
03/01/2022,$29.755,4384084,$30.5475,$31.4675,$29.5875
02/28/2022,$30.835,6457988,$30.25,$31.5712,$29.2225
02/25/2022,$29.645,6841020,$30.8925,$31.2425,$29.1213
02/24/2022,$31.145,9024848,$26.3825,$31.4275,$26.03
02/23/2022,$28.7175,5393008,$30.305,$30.8388,$28.57
02/22/2022,$29.515,6156452,$29.55,$30.8325,$28.5463
02/18/2022,$30.3825,6214156,$31.05,$31.4124,$29.5328
02/17/2022,$30.8525,6256416,$31.6925,$32.712,$30.555
02/16/2022,$32.0825,8007724,$31.1075,$33.2125,$30.98
02/15/2022,$31.54,7920356,$30.24,$31.8075,$29.815
02/14/2022,$29.2725,9102704,$30.7325,$31.375,$29.0375
02/11/2022,$31.0625,11299108,$30.62,$32.4667,$30.1927
02/10/2022,$30.6175,14826148,$29.4875,$32.945,$29.00
02/09/2022,$31.0725,15467580,$28.5225,$31.1775,$28.25
02/08/2022,$28.90,19839624,$25.4387,$29.4179,$25.1375
02/07/2022,$25.585,7037440,$25.7475,$26.3462,$24.6925
02/04/2022,$25.585,7627164,$24.7525,$26.00,$23.77
02/03/2022,$24.8075,10710076,$25.375,$26.735,$24.4275
02/02/2022,$25.01,13116540,$27.5875,$27.965,$24.515
02/01/2022,$28.15,13847508,$28.2525,$29.1625,$27.0662
01/31/2022,$27.2325,13997092,$24.4675,$27.455,$24.465
01/28/2022,$24.4775,16430268,$23.85,$24.50,$21.9013
01/27/2022,$23.38,14679824,$26.035,$26.75,$23.2216
01/26/2022,$25.815,33330160,$25.275,$29.75,$25.0775
01/25/2022,$24.9475,14297020,$24.23,$26.2423,$23.7525
01/24/2022,$25.0375,25070996,$24.755,$25.715,$21.5725
01/21/2022,$26.59,22120044,$25.25,$27.5525,$23.18
01/20/2022,$25.6675,11680296,$26.975,$28.80,$25.40
01/19/2022,$26.6425,9614316,$27.5025,$28.2625,$26.1025
01/18/2022,$27.2275,15037612,$28.2775,$28.4375,$26.1005
01/14/2022,$29.1625,15401912,$30.0375,$30.575,$28.005
01/13/2022,$30.62,8901080,$32.125,$32.625,$30.4225
01/12/2022,$32.015,6298036,$32.50,$32.83,$31.6125
01/11/2022,$32.575,10332220,$32.525,$34.20,$31.8475
01/10/2022,$32.7875,22047924,$33.7475,$33.9225,$30.00
01/07/2022,$35.155,48549240,$39.9425,$40.0775,$33.125
01/06/2022,$32.7575,24205920,$33.21,$34.425,$30.285
01/05/2022,$32.3425,13585600,$37.0975,$37.2125,$32.2875
01/04/2022,$37.2275,7339576,$38.0425,$38.2475,$35.7625
01/03/2022,$38.21,5668004,$37.3075,$39.845,$37.3025
12/31/2021,$37.0975,5575856,$38.405,$39.1825,$37.025
12/30/2021,$38.8325,6247528,$37.75,$40.00,$37.50
12/29/2021,$38.4825,8149624,$36.9625,$38.8725,$35.535
12/28/2021,$36.615,5337888,$36.875,$39.3525,$36.6025
12/27/2021,$37.0775,6461796,$38.00,$38.1553,$35.00
12/23/2021,$38.035,4222156,$38.50,$38.75,$36.505
12/22/2021,$38.50,4188616,$39.5825,$39.7886,$38.03
12/21/2021,$39.53,5720952,$39.265,$40.0625,$38.785
12/20/2021,$39.285,7314244,$38.2975,$39.92,$37.425
12/17/2021,$38.91,17246480,$35.9375,$39.6414,$34.8327
12/16/2021,$36.1475,8659048,$38.2325,$38.61,$35.5325
12/15/2021,$37.1475,11063968,$36.865,$38.00,$35.28
12/14/2021,$36.9225,26048532,$32.75,$37.5934,$32.375
12/13/2021,$34.22,21944804,$40.0825,$40.2225,$33.7675
12/10/2021,$39.7525,18107440,$39.9575,$40.575,$37.00
12/09/2021,$38.94,20337360,$41.75,$43.1725,$37.75
12/08/2021,$43.4125,10444780,$44.15,$45.0625,$42.99
12/07/2021,$44.4525,7889580,$43.795,$45.495,$42.6275
12/06/2021,$41.78,8914544,$41.50,$43.335,$40.80
12/03/2021,$43.0975,16386752,$45.25,$45.9825,$39.7625
12/02/2021,$45.39,8348400,$46.25,$46.8575,$43.2675
12/01/2021,$44.96,9422140,$49.85,$50.0262,$44.2525
11/30/2021,$49.0525,6895796,$50.025,$50.9865,$47.00
11/29/2021,$50.5025,4435376,$51.00,$51.9775,$50.235
11/26/2021,$49.93,4941108,$52.02,$52.9325,$49.80
11/24/2021,$52.945,5237552,$54.3125,$55.9975,$52.00
11/23/2021,$53.475,13406544,$60.96,$63.05,$53.14
11/22/2021,$61.8875,17518416,$57.615,$62.41,$57.4363
11/19/2021,$57.20,12174880,$52.285,$57.3475,$52.0631
11/18/2021,$52.53,4023100,$52.5625,$53.7844,$51.875
11/17/2021,$52.50,5410856,$51.575,$54.425,$51.50
11/16/2021,$51.795,4858384,$52.255,$53.1425,$50.9063
11/15/2021,$52.285,5865696,$50.965,$52.875,$50.4225
11/12/2021,$50.525,3711964,$50.535,$51.34,$49.47
11/11/2021,$51.08,4317604,$50.00,$52.0225,$49.5375
11/10/2021,$49.7975,5237556,$50.53,$51.8475,$49.125
11/09/2021,$51.65,7381192,$55.50,$55.8725,$51.11
11/08/2021,$54.66,8631648,$53.125,$56.26,$53.0025
11/05/2021,$53.3125,7242868,$55.16,$55.25,$52.2525
11/04/2021,$54.46,11631904,$55.50,$57.2425,$52.8875
11/03/2021,$54.5825,45062360,$53.50,$63.9225,$52.0625
11/02/2021,$51.7475,15529344,$49.8375,$52.9845,$47.9225
11/01/2021,$50.0225,19776812,$45.6325,$52.1425,$45.5125
10/29/2021,$45.8775,9175880,$45.7025,$46.4375,$44.50
10/28/2021,$45.7125,6784824,$43.79,$45.785,$43.75
10/27/2021,$43.3775,4427992,$45.00,$45.7725,$43.0825
10/26/2021,$44.46,8706996,$43.34,$46.25,$43.125
10/25/2021,$43.4925,5771224,$42.355,$43.70,$41.815
10/22/2021,$42.45,11201772,$44.525,$44.8725,$41.95
10/21/2021,$45.4275,9609472,$46.1775,$47.675,$45.15
10/20/2021,$46.13,9107612,$46.5825,$47.00,$45.495
10/19/2021,$46.6975,8282472,$47.2475,$48.045,$46.10
10/18/2021,$46.505,6358592,$45.735,$47.4675,$45.6363
10/15/2021,$45.82,4799908,$46.00,$46.745,$45.22
10/14/2021,$45.9575,6704032,$45.94,$47.55,$45.65
10/13/2021,$46.015,7720956,$44.575,$47.0525,$44.00
10/12/2021,$43.955,4934608,$45.125,$45.445,$43.45
10/11/2021,$44.525,10739420,$43.25,$47.1225,$43.25
10/08/2021,$43.17,3272828,$43.125,$43.93,$42.78
10/07/2021,$43.03,4637304,$43.00,$43.80,$42.6352
10/06/2021,$42.7675,4801280,$42.515,$43.24,$41.4525
10/05/2021,$43.045,5263416,$42.7975,$43.2925,$41.675
10/04/2021,$42.84,4782952,$43.9875,$44.2375,$42.6927
10/01/2021,$44.2275,6204556,$44.85,$44.8725,$43.0625
09/30/2021,$43.8675,12709812,$43.75,$46.3625,$41.6975
09/29/2021,$43.98,7599732,$45.0225,$46.12,$43.6525
09/28/2021,$44.65,7081972,$47.00,$47.7025,$44.50
09/27/2021,$47.37,5880584,$46.48,$48.0125,$46.4675
09/24/2021,$46.29,6743036,$47.75,$47.9288,$46.0275
09/23/2021,$47.81,6729036,$48.0825,$48.9375,$47.65
09/22/2021,$47.535,9026372,$47.41,$48.375,$46.5725
09/21/2021,$47.4875,10535308,$49.84,$49.84,$46.50
09/20/2021,$48.05,15767208,$50.00,$50.7125,$46.1375
09/17/2021,$51.2425,15802572,$52.005,$53.1225,$50.195
09/16/2021,$51.5925,12232868,$50.5825,$54.1375,$50.2875
09/15/2021,$51.13,9241628,$49.25,$51.2175,$48.4378
09/14/2021,$49.81,8566524,$50.1625,$51.155,$48.75
09/13/2021,$50.85,17336272,$48.4375,$52.22,$47.875
09/10/2021,$47.6025,12170592,$49.602,$50.54,$47.50
09/09/2021,$49.795,30045832,$45.0213,$50.50,$44.50
09/08/2021,$49.70,20694264,$50.465,$51.72,$47.669
09/07/2021,$49.75,10004712,$51.5625,$52.475,$49.025
09/03/2021,$50.6875,10656020,$53.0125,$54.0675,$49.71
09/02/2021,$53.38,7422472,$53.465,$53.70,$51.575
09/01/2021,$53.2425,17815128,$56.00,$57.8597,$52.005
08/31/2021,$54.56,14298748,$53.175,$55.575,$52.865
08/30/2021,$52.30,13238336,$51.25,$54.5475,$50.755
08/27/2021,$51.2375,12923216,$51.925,$53.25,$50.005
08/26/2021,$51.305,24954588,$50.17,$54.25,$49.75
08/25/2021,$49.9125,51444240,$51.6625,$56.75,$48.25
08/24/2021,$52.5725,58608840,$41.5725,$56.25,$41.2875
08/23/2021,$41.2225,5372128,$40.595,$41.8225,$39.8875
08/20/2021,$39.825,4619432,$38.45,$40.0225,$38.31
08/19/2021,$38.225,4786192,$39.1925,$39.4975,$37.695
08/18/2021,$39.2625,5647368,$40.8125,$41.40,$39.1875
08/17/2021,$40.8875,4863752,$40.2975,$42.37,$40.275
08/16/2021,$40.9825,6299508,$40.25,$42.47,$39.79
08/13/2021,$40.63,4059004,$40.1175,$40.8875,$39.3525
08/12/2021,$40.5875,5279328,$39.97,$41.07,$39.3325
08/11/2021,$39.695,3781712,$39.6075,$39.7625,$38.655
08/10/2021,$39.7625,6493336,$40.34,$41.725,$38.838
08/09/2021,$40.2825,8996816,$37.95,$41.1775,$37.665
08/06/2021,$37.9425,5410756,$38.6475,$39.125,$37.5775
08/05/2021,$38.36,9648492,$37.00,$39.40,$36.305
08/04/2021,$36.70,9573936,$38.1825,$39.4475,$36.4228
08/03/2021,$38.1875,57802480,$39.185,$39.7225,$37.05
08/02/2021,$39.4125,10131724,$40.50,$40.8975,$38.765
07/30/2021,$40.28,9508472,$41.25,$41.805,$39.7175
07/29/2021,$41.215,8959980,$42.65,$43.4725,$41.1275
07/28/2021,$42.28,16403380,$43.93,$44.28,$41.0675
07/27/2021,$44.635,4859100,$45.75,$46.25,$44.165
07/26/2021,$45.985,5042372,$45.09,$46.51,$44.69
07/23/2021,$45.09,5264672,$45.25,$45.40,$43.46
07/22/2021,$44.7125,5651952,$46.325,$46.9225,$44.0375
07/21/2021,$46.4525,8916736,$46.9475,$48.8775,$45.5275
07/20/2021,$47.795,12404360,$43.475,$48.41,$43.105
07/19/2021,$43.3725,9747736,$40.825,$44.00,$40.305
07/16/2021,$42.26,13151716,$42.5375,$44.8675,$41.575
07/15/2021,$41.705,17194356,$40.00,$42.9975,$39.5025
07/14/2021,$41.905,15655080,$45.1225,$45.595,$41.2675
07/13/2021,$45.015,9591776,$46.92,$47.1975,$44.75
07/12/2021,$47.3125,6545296,$47.855,$49.4375,$46.855
07/09/2021,$47.8075,6331700,$47.72,$48.695,$46.6875
07/08/2021,$47.845,11430056,$44.9575,$48.555,$44.875
07/07/2021,$47.665,16958000,$49.00,$49.375,$44.39
07/06/2021,$49.89,11072248,$51.00,$51.1925,$48.4275
07/02/2021,$50.7075,10410916,$51.20,$51.3625,$49.125
07/01/2021,$51.09,10968448,$53.35,$54.2075,$50.50
06/30/2021,$53.535,10158592,$52.4225,$53.8197,$51.7345
06/29/2021,$52.72,9920036,$53.3975,$53.805,$52.0025
06/28/2021,$53.3125,19517456,$52.8125,$56.1125,$52.55
06/25/2021,$52.3775,50771000,$53.50,$53.55,$49.625
06/24/2021,$53.0775,15453356,$55.289,$56.8625,$52.90
06/23/2021,$54.835,14220360,$55.3625,$55.6425,$53.53
06/22/2021,$55.10,32800708,$54.4325,$56.47,$52.2925
06/21/2021,$50.0925,20480744,$54.2375,$54.60,$49.25
06/18/2021,$53.455,17281268,$55.045,$55.8725,$53.25
06/17/2021,$55.8975,18434292,$56.00,$58.415,$55.37
06/16/2021,$55.7425,22259308,$53.81,$57.1826,$52.25
06/15/2021,$55.625,29207740,$56.59,$57.3125,$52.00
06/14/2021,$57.36,28530508,$59.125,$59.5025,$54.80
06/11/2021,$58.335,62323080,$55.5875,$60.2825,$51.5325
06/10/2021,$55.0975,91920600,$70.50,$72.00,$52.75
06/09/2021,$75.64,53717240,$75.78,$82.00,$72.8775
06/08/2021,$75.00,69756480,$73.00,$86.165,$70.25
06/07/2021,$70.0025,24205960,$64.50,$70.50,$63.80
06/04/2021,$62.09,14550060,$64.005,$66.25,$61.4425
06/03/2021,$64.545,31999820,$66.4275,$68.6075,$60.5301
06/02/2021,$70.56,64076880,$62.22,$73.50,$61.075
06/01/2021,$62.255,38502440,$58.37,$63.745,$56.7675
05/28/2021,$55.50,47005480,$65.7425,$67.20,$55.3575
05/27/2021,$63.5325,62105200,$57.45,$66.00,$56.75
05/26/2021,$60.64,84479480,$57.25,$62.1199,$56.3875
05/25/2021,$52.3575,59549840,$45.25,$54.2775,$45.25
05/24/2021,$45.0025,18657392,$43.9625,$47.1144,$43.3375
05/21/2021,$44.1975,14618732,$42.75,$44.81,$42.5825
05/20/2021,$42.6225,9912672,$42.6975,$43.7275,$41.725
05/19/2021,$42.2075,19303620,$42.9975,$44.745,$41.0375
05/18/2021,$45.1675,30954868,$43.635,$47.30,$42.0675
05/17/2021,$45.15,29491052,$39.9625,$45.625,$39.75
05/14/2021,$39.98,17174120,$40.00,$41.6175,$39.055
05/13/2021,$41.125,35493948,$36.86,$42.4875,$36.6075
05/12/2021,$36.1975,10926040,$36.425,$37.625,$35.5577
05/11/2021,$36.73,18738336,$34.25,$37.625,$34.125
05/10/2021,$35.805,19226740,$40.3275,$40.3963,$35.75
05/07/2021,$40.2775,11738496,$40.0275,$41.8525,$39.375
05/06/2021,$40.2525,11771208,$40.215,$41.18,$38.90
05/05/2021,$39.87,7156744,$40.4575,$41.375,$39.5825
05/04/2021,$40.1825,16030048,$39.75,$40.3725,$37.95
05/03/2021,$40.55,21044076,$44.3725,$44.3725,$39.9025
04/30/2021,$43.3975,17734260,$43.75,$45.95,$43.175
04/29/2021,$44.0475,15041000,$44.14,$45.215,$42.6875
04/28/2021,$44.645,23155752,$43.025,$45.495,$41.507
04/27/2021,$44.4425,35730872,$45.8875,$47.00,$43.2925
04/26/2021,$42.2325,42128440,$37.745,$43.6699,$37.19
04/23/2021,$37.795,16168228,$37.25,$38.4149,$36.175
04/22/2021,$37.7925,17383236,$39.775,$39.775,$36.715
04/21/2021,$39.6275,15251380,$39.60,$40.745,$38.98
04/20/2021,$39.6325,18634432,$41.035,$41.2225,$38.34
04/19/2021,$41.0925,42080840,$42.95,$43.80,$40.5825
04/16/2021,$38.6725,20858840,$39.00,$40.0492,$37.8125
04/15/2021,$39.11,31427120,$40.75,$41.5637,$38.20
04/14/2021,$41.6325,84552560,$35.8925,$43.5225,$35.75
04/13/2021,$35.2475,27227472,$35.47,$36.3443,$33.00
04/12/2021,$35.2725,66734400,$39.5275,$40.975,$33.7525
04/09/2021,$39.59,37849520,$42.425,$42.895,$38.25
04/08/2021,$42.565,40189560,$46.47,$46.47,$41.075
04/07/2021,$44.4925,19073044,$45.805,$46.125,$44.0275
04/06/2021,$46.125,24873272,$46.3025,$48.00,$45.89
04/05/2021,$46.7375,56281960,$42.751,$48.75,$41.2025
04/01/2021,$47.8625,37337380,$48.34,$49.2422,$45.90
03/31/2021,$47.455,33575336,$49.375,$49.865,$46.7775
03/30/2021,$48.615,68379680,$46.875,$51.075,$45.50
03/29/2021,$45.325,40168720,$45.1875,$48.48,$43.3775
03/26/2021,$45.25,149722680,$49.42,$54.7336,$40.815
03/25/2021,$45.9375,203849360,$30.8725,$46.875,$29.225
03/24/2021,$30.085,96711520,$39.495,$41.7425,$29.655
03/23/2021,$45.4375,57716600,$49.375,$50.4375,$44.3875
03/22/2021,$48.6225,40246040,$51.315,$52.5891,$46.5488
03/19/2021,$50.0675,98709200,$48.9325,$56.75,$45.665
03/18/2021,$50.4375,47199640,$53.50,$54.72,$48.9125
03/17/2021,$52.4525,65926360,$54.46,$57.8675,$51.00
03/16/2021,$52.0425,141691480,$50.79,$55.175,$43.0875
03/15/2021,$55.035,96904760,$69.38,$70.75,$51.50
03/12/2021,$66.125,103383600,$68.7493,$73.875,$65.5675
03/11/2021,$65.00,113249960,$60.41,$70.375,$58.15
03/10/2021,$66.25,286282280,$67.3575,$87.125,$43.00
03/09/2021,$61.725,156397320,$54.4275,$62.4625,$52.1275
03/08/2021,$48.625,254262480,$38.7225,$52.7175,$36.525
03/05/2021,$34.435,122934680,$32.0425,$37.8825,$31.875
03/04/2021,$33.0875,130427560,$31.25,$36.9675,$28.825
03/03/2021,$31.045,77095520,$30.6275,$31.9375,$28.28
03/02/2021,$29.545,135132160,$29.2325,$33.30,$28.05
03/01/2021,$30.10,199175880,$26.135,$33.4975,$24.9925
02/26/2021,$25.435,368776600,$29.365,$35.725,$21.50
02/25/2021,$27.1825,601235200,$42.39,$46.17,$25.25
02/24/2021,$22.9275,332446960,$11.175,$22.9275,$11.175
02/23/2021,$11.2425,30260860,$11.2425,$11.5575,$10.00
02/22/2021,$11.50,77904080,$11.6725,$12.1275,$10.60
02/19/2021,$10.1475,59312960,$10.32,$10.9725,$9.625
02/18/2021,$10.1725,95962240,$12.1225,$12.2175,$10.1625
02/17/2021,$11.485,37043180,$12.4425,$12.7975,$11.14
02/16/2021,$12.3775,32700120,$13.165,$13.375,$12.26
02/12/2021,$13.10,58293040,$12.6875,$13.81,$12.0125
02/11/2021,$12.775,52226920,$12.5025,$13.83,$12.055
02/10/2021,$12.80,145820160,$12.6925,$15.7075,$11.6375
02/09/2021,$12.5775,107372320,$14.1525,$14.25,$11.63
02/08/2021,$15.00,102749120,$18.1025,$18.165,$14.505
02/05/2021,$15.9425,325380040,$13.51,$23.75,$12.7725
02/04/2021,$13.375,249709120,$22.7975,$22.875,$13.3325
02/03/2021,$23.1025,170794040,$28.0025,$28.35,$21.3125
02/02/2021,$22.50,312732280,$35.19,$39.50,$18.555
02/01/2021,$56.25,149528600,$79.14,$80.50,$53.00
01/29/2021,$81.25,202264240,$94.9275,$103.495,$62.50
01/28/2021,$48.40,235263240,$66.25,$120.75,$28.0625
01/27/2021,$86.8775,373586680,$88.7075,$95.00,$62.25
01/26/2021,$36.995,714352000,$22.14,$37.50,$20.05
01/25/2021,$19.1975,711496000,$24.1825,$39.795,$15.2825
01/22/2021,$16.2525,788631600,$10.6475,$19.1893,$10.58
01/21/2021,$10.7575,228319000,$9.8075,$11.1875,$9.25
01/20/2021,$9.78,133887160,$9.3425,$10.2975,$9.015
01/19/2021,$9.84,298887680,$10.3875,$11.38,$9.16
01/15/2021,$8.875,187465440,$9.6225,$10.1875,$8.5025
01/14/2021,$9.9775,374869640,$9.5225,$10.765,$8.2625
01/13/2021,$7.85,578006800,$5.105,$9.6625,$5.0075
01/12/2021,$4.9875,28242660,$4.99,$5.10,$4.8292
01/11/2021,$4.985,59710440,$4.8525,$5.1625,$4.7525
01/08/2021,$4.4225,25927840,$4.545,$4.575,$4.27
01/07/2021,$4.52,24517104,$4.6175,$4.8625,$4.505
01/06/2021,$4.59,24224992,$4.335,$4.745,$4.3325
01/05/2021,$4.3425,19845828,$4.3375,$4.5191,$4.3075
01/04/2021,$4.3125,40089880,$4.75,$4.775,$4.2875
12/31/2020,$4.71,27690608,$4.8125,$4.95,$4.70
12/30/2020,$4.815,23737564,$4.845,$5.00,$4.7125
12/29/2020,$4.845,36965764,$5.205,$5.2675,$4.64
12/28/2020,$5.2475,35863432,$5.3275,$5.4925,$5.0875
12/24/2020,$5.0375,25048696,$5.2525,$5.37,$4.9875
12/23/2020,$5.1425,103321040,$5.0425,$5.5875,$4.7825
12/22/2020,$4.865,122750880,$4.055,$5.01,$4.0375
12/21/2020,$3.8825,39504512,$3.9525,$4.087,$3.82
12/18/2020,$3.9075,66475120,$3.945,$4.075,$3.795
12/17/2020,$3.7075,32779608,$3.49,$3.745,$3.3975
12/16/2020,$3.4625,23460492,$3.49,$3.5762,$3.395
12/15/2020,$3.4625,32771424,$3.195,$3.505,$3.12
12/14/2020,$3.18,40028360,$3.335,$3.3584,$3.035
12/11/2020,$3.3275,29987472,$3.4775,$3.50,$3.255
12/10/2020,$3.53,30235688,$3.28,$3.6025,$3.2625
12/09/2020,$3.415,97431760,$3.48,$3.6825,$3.3062
12/08/2020,$4.235,64480640,$4.0925,$4.3025,$3.9825
12/07/2020,$4.0875,29545032,$4.25,$4.375,$4.055
12/04/2020,$4.225,35890688,$4.075,$4.3225,$4.065
12/03/2020,$4.03,25179860,$4.12,$4.16,$3.9675
12/02/2020,$4.145,31533520,$3.925,$4.17,$3.845
12/01/2020,$3.95,50664120,$4.2775,$4.35,$3.94
11/30/2020,$4.14,127934000,$4.5425,$4.855,$4.1394
11/27/2020,$4.02,50016800,$3.8225,$4.185,$3.72
11/25/2020,$3.6875,35440368,$3.40,$3.8125,$3.355
11/24/2020,$3.4175,28746840,$3.5575,$3.565,$3.325
11/23/2020,$3.475,38431892,$3.225,$3.53,$3.1675
11/20/2020,$3.1775,33609388,$3.1375,$3.365,$3.135
11/19/2020,$3.115,47150440,$2.90,$3.1975,$2.8625
11/18/2020,$2.8925,12676888,$2.95,$3.01,$2.89
11/17/2020,$2.9075,26712704,$2.9125,$2.98,$2.8075
11/16/2020,$3.015,39099296,$2.79,$3.165,$2.68
11/13/2020,$2.7525,14184684,$2.84,$2.8875,$2.75
11/12/2020,$2.7825,17423568,$2.935,$2.9675,$2.7425
11/11/2020,$2.9375,19530276,$2.875,$2.9875,$2.8025
11/10/2020,$2.775,15303852,$2.875,$2.915,$2.7075
11/09/2020,$2.8725,24979460,$3.19,$3.2325,$2.8125
11/06/2020,$2.965,22072972,$2.88,$3.0425,$2.83
11/05/2020,$2.8625,18820980,$2.8175,$2.96,$2.765
11/04/2020,$2.7275,23231484,$2.94,$2.9425,$2.6525
11/03/2020,$2.8925,29817888,$2.6875,$2.965,$2.6575
11/02/2020,$2.6875,20908044,$2.705,$2.7725,$2.625
10/30/2020,$2.6175,46249480,$2.91,$2.91,$2.59
10/29/2020,$2.9325,16663372,$2.97,$3.0625,$2.92
10/28/2020,$2.955,25554320,$3.0675,$3.2625,$2.945
10/27/2020,$3.1725,28924024,$3.4275,$3.4275,$3.09
10/26/2020,$3.3625,53505080,$3.7325,$3.8625,$3.315
10/23/2020,$3.75,26029296,$3.7625,$3.845,$3.6375
10/22/2020,$3.7275,64848920,$3.55,$3.9675,$3.5475
10/21/2020,$3.525,21447712,$3.475,$3.605,$3.45
10/20/2020,$3.465,26415804,$3.5075,$3.5358,$3.4162
10/19/2020,$3.4775,52676280,$3.36,$3.625,$3.345
10/16/2020,$3.3275,46606320,$3.4425,$3.475,$3.27
10/15/2020,$3.4575,159579280,$2.9975,$3.775,$2.9975
10/14/2020,$3.0625,43107040,$3.1675,$3.17,$3.0125
10/13/2020,$2.97,40718840,$2.9325,$3.105,$2.9125
10/12/2020,$2.95,94622800,$2.915,$3.1915,$2.85
10/09/2020,$3.005,308611120,$3.2075,$3.70,$2.975
10/08/2020,$3.3725,305814240,$2.385,$3.41,$2.2975
10/07/2020,$2.34,13234576,$2.3075,$2.39,$2.2919
10/06/2020,$2.2825,18141684,$2.39,$2.4588,$2.275
10/05/2020,$2.365,11219876,$2.36,$2.3975,$2.3125
10/02/2020,$2.3475,17361936,$2.345,$2.445,$2.325
